label,sentence1,sentence2,sample_index
1,A baseball batter in white pants and a black shirt attempting to hit a baseball with a catcher behind him and an umpire behind the catcher.,A baseball batter is trying to hit a baseball.,2313
0,a small shaggy dog plays with a red ball on the grass.,Someone's pet is playing with a red ball.,2316
1,People are going about their day in a city.,People are living their everyday lives.,2317
0,"A small group of people stand in front of store talking holding a ""Prayer Booth"" purple sign.",A group of religious nuts protests at a store.,2319
1,Two small girls stand in front of a fruit stand and a group older people stand nearby.,Two small girls with their parents buy some fruit.,2320
0,Two men in Germany jumping over a rail at the same time without shirts.,Two people in Europe leap over the railing.,2321
1,A masked man carries a rocket propelled grenade over his right shoulder while walking down a street.,A man is carrying a grenade,2322
1,Two hockey players battle against each other for the win.,There are players in the ground.,2324
0,"A person wearing a hooded jacket and blue jeans stands facing a shop with the sign ""Feelings"" on it.",A person feels down in the dumps today.,2326
0,A person stands next to a snarling brown and black dog while a light brown dog stands up.,A person and two angry dogs.,2327
1,Two women dressed professionally and wearing name tags eating a meal at an event.,Two women are eating food.,2331
1,A baby on a floor with an overturned basket and articles on the floor.,The baby is on the floor.,2335
1,A woman on a swing is wearing one shoe.,A woman on a swing is wearing one shoe,2336
1,A man is inline skating in front of a wooden bench.,A man is skating.,2338
1,A man is standing in front of a bar.,man stands near bar,2341
1,A man with glasses laughs together will two dark-haired women.,a man is laughing,2342
1,A woman in a black tank top hula hoops.,woman hula hoops,2344
0,The boat is white,The boat is painted,2347
1,A person is riding an ATV through the dirt.,A person is riding a vehicle through the dirt.,2349
1,A woman wearing a green hooded sweatshirt picking food from the bin.,A woman is picking food from the bin.,2352
1,A large group of people have formed a line outside.,A group of people line up outside.,2353
1,A farmer in a blue jacket and boots is gathering stacks of hay into bundles.,A farmer is doing errands around the farm.,2354
1,A merchant is rearranging her items for sale.,A merchant is arranging her goods.,2360
0,A line of trucks going down a very crowded street.,The street is empty and abandoned.,2361
1,Ballet dancers on toe wear golden long dresses and hold golden flags.,Ballet dancers wear golden long dresses while holding golden flags.,2362
0,A woman in a hat holding a handbag smiles away from another woman wearing sunglasses and holding a shopping bag.,The lady put on her sunglasses and gave a big smile.,2365
1,People stand near train tracks that have a orange train approaching.,An orange train is approaching a location where people are.,2366
1,"A man is doing a skateboarding trick, known as the ollie, over a staircase.",A man is riding a skateboard.,2370
1,A man rides a bike down a city street.,A man rides a bike down the street.,2371
0,The man in the straw hat smokes a cigarette.,A famer takes a smoking break while sitting on his tractor.,2383
0,"Two little girls, sitting on a brick wall, sharing at a book.",Adults are singing.,2386
1,White& red car with ACE logo is getting ready to race.,A red and white race car.,2387
1,A funny man in a hat is having his guitar signed.,A man holds a guitar.,2391
1,A person dressed in a yellow animated costume in a public area.,A person is outside.,2392
1,"Several adults and children are either sliding down, or waiting at the bottom of a very tall yellow slide.",There are several people around a slide.,2403
1,A man is sitting down making some pottery.,A man is crafting some pots,2408
0,People on gondola rides through the canals of Venice between buildings.,The people are in panama,2409
0,A young man in a dark blue jacket and a boy in a red t-shirt are standing at a store counter conducting business with a woman in a blue top who's wearing gloves.,A man buys his son ice cream.,2410
0,A dog trying to catch a snowball in the snow.,"A dog dives in the snow, looking to play.",2413
0,Cyclist riding his bicycle in a race.,The cyclist is mountain climbing.,2415
0,A snowboarder seemingly suspended in midair.,the snowboarder is on the ground,2416
0,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,There are two people standing in the snow,2418
1,A woman is hiking in a snowy forest.,Woman hiking in snowy forest.,2421
1,The young Anderson player is attempting to shoot while his opponent and teammate look on.,The Anderson player is shooting while people look on,2422
0,A woman in a black dress with a bun in her hair reaches up on the clothesline in her bathroom for an article of clothing.,Her bathrobe was fuzzy and warm.,2424
1,"A little boy about 3 years old is standing outdoors wearing large purple goggles, red earphones and a number 50 green and blue shirt.",A little boy is standing outside.,2430
1,Hockey players during a game.,There are hockey players.,2432
0,A woman in a red shirt is sitting on the edge of a high cliff.,A woman watching waves crash on the shore.,2435
1,An elderly women buying shampoo and conditioner at a store.,A woman was in a store.,2437
0,A person sits on a hill with trees in the foreground and paints a serene image of a lake.,A person taking pictures with his camera,2438
1,"A balding man is playing the drums, as another young man holding a guitar plugs in the amp.",Two men are preforming music.,2439
0,Skilled snowboarder in bright yellow glides smoothly down a stair rail in the snow.,A snowboarder competes for a metal.,2441
0,A man skiing through a wintry wooded area wearing a red jacket.,A man is skiing with his family.,2442
0,"Two women wearing red and black, are being watched while in a red cage.",Two women are in a cage with a monkey.,2444
1,A man reaches up to work with cables above a desk.,A man reaches up to work,2445
0,a little boy plays at the zoo.,There is a lion in the photo.,2449
1,A man with a white shirt and rubber boots is climbing on tanks in order to retrieve items from a specific tank.,A man is climbing on tanks.,2451
1,Men working wearing orange safety vests and hard hats in a hallway.,Men wearing vests and hardhats working in a hallway,2452
1,Three women and one man are standing in shoulder high water while a lot of steam blows off the surface of the water in the background.,a group of people stand in the water.,2454
1,A little girl in a blue shirt is pointing at the water on the beach.,There is a little girl,2461
0,People watch a band featuring a singer in a captain's hat.,People are watching a band featuring a singer in a straw hat.,2463
1,two men setting up a blue ice fishing hut on an iced over lake,The lake is frozen enough for people to walk on,2466
0,A woman with her hair pulled up with a surgical mask on.,Someone sleeping.,2467
1,Three men in an auditorium prepare to tape something.,The men in the picture are getting ready for something.,2469
