label,sentence1,sentence2,sample_index
1,Crowd standing outside a metro area.,There is a crowd standing outside.,4150
1,A man is carrying a hook.,man carries hook,4152
0,A man grilling three pieces of salmon outside.,man eating dinner at a beach side restaurant,4169
0,A soccer player is sitting on the field drinking from a water bottle.,A soccer player drinks Gatorade out of a green cup.,4174
0,"A person dressed, in black robes, huddles at the opening of a bridge, with a soft drink at hid feet.",The man is eating a sandwich.,4179
0,A large brown dog is running through a grassy backyard.,A cat sleeps inside.,4182
1,"A woman, holding a hat, is standing in a restaurant, with people watching.",A woman is standing.,4194
1,A woman browses through some ornaments.,A person is looking at some objects.,4197
1,A band member in a pink shirt is singing and playing the guitar.,There is a person playing music,4199
1,People browsing for clams and lobster at a marketplace.,People are at a marketplace.,4203
0,A man wearing a blue tank top in front of a truck with flower pots in front of it.,A woman eating cheese by the windowsill.,4210
0,A young girl is performing a gymnastics routine on horizontal bars under the close supervision of an adult male.,"Young girl sitting in a locker room, drinking from a water bottle.",4212
0,A group of young people dressed in mostly black are around a table getting ready to eat.,The people are getting ready to ride the bus.,4215
1,Two people walk down the street.,People walking down a street.,4216
1,Musicians are performing a rock concert.,People are playing music.,4220
1,A redheaded boy swimming underwater.,A boy swimming,4239
1,Men with surveying equipment are in the background of landscape.,Men survey an area of land.,4246
1,A white dog with a black collar runs in the snow.,There is a dog in the snow.,4247
0,Someone riding sideways on a motorcycle.,The person is laying in his bedroom.,4255
0,"An old woman at a furniture shop, a small dog is looking as she walks away.",The crab eats pizza,4259
1,"A newlywed couple, still wearing their wedding outfits, prepare to enter a car.",Humans near a car.,4266
1,A group of colorfully clothed people are sitting in a market.,A group of people sit.,4270
1,A woman in a white jacket is smiling and holding a digital camera.,The woman has a digital camera.,4271
0,The man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading.,The man is reading Crime and Punishment.,4275
0,A drummer is sitting behind a drum kit near to someone playing a guitar.,The band starts drinking in the morning.,4276
1,Two men are playing rugby.,There are men outside playing.,4280
0,Person walking by a building on a dirt road.,The woman raised her top and flashed her admirers.,4281
0,A male gymnast swinging from two hoops.,A male gymnast resting in his bed,4287
0,"A man in a black shirt and a white pants holds two sticks on an urban sidewalk, playing four overturned buckets as drums.",A man plays an expensive drumset in a band.,4289
1,Several girls in ballet outfits posing at a balance bar.,Girls are wearing ballet outfits.,4307
0,"A man sits on a rock fixing a bike, the bike flipped upside down.",The lady sat in the restaraunt drinking margarita's.,4318
0,A boy wearing headphones sits on a woman's shoulders.,The boy is eating an ice cream cone.,4322
0,A man in a blue button up shirt wades in a fountain.,A man wearing swim trunks runs through a sprinkler.,4338
0,A person points out to the lake with mountains in the background- while a boat floats out on the left.,Han Solo is sunbathing at the lake.,4339
1,A young man adjusts his clothing while others dive and swim in a lake.,A young man is wearing clothes.,4341
0,A woman doing dirty handwork on wood.,A group of senior citizens goes bowling.,4346
1,A closeup of a small black and white dog with a baseball in its mouth.,A small dog has a baseball.,4354
0,A man is on stage and blowing a Kazoo into a microphone.,The man is blowing a trumpet into a trash can.,4361
1,A man is standing in the window of a subway car as people walk past.,People are walking past a standing man.,4362
0,"A dog, jumping over a trace obstacle, a woman watching in the back.",A cat is meowing.,4363
0,A dog with its two front paws on a rock in a field.,The dog is laying under the kitchen table.,4364
0,There is a chun kuk do tournament with a group of spectators watching.,There was no chun kuk do tournament held and spectators grew angry.,4372
1,A man in a blue t-shirt eats a meal.,A man eats food.,4375
0,A man is firing a handgun at a shooting range.,A guy is testing the aim on his new pistol.,4377
1,A woman explains something about the inside of a computer to a young child.,A woman explains something to a child.,4385
0,A child wearing a blue shirt is walking on the street holding up two fingers.,The child is flashing the peace sign to their friends as they leave.,4388
1,An asian girl holding flowers under Korean symbols.,An asian girl holds flowers under symbols.,4392
1,A woman in a green shirt and khaki pants is attempting to hit the golf ball into the hole.,There is a green shirt.,4398
1,Group of people gathered out on the streets near a display of bicycles.,The people are near the bicycles,4399
1,Lady in a red shirt cooking.,Human near food.,4412
0,A dentist's office; two dentists in blue uniform are working on a patient's mouth.,Nobody is walking,4414
1,Backpackers are walking along a trail,Backpackers are walking outdoors.,4416
0,A picture of a guy walking some dogs.,The guy is running away from a pack of dogs.,4420
0,A man in a business suit speaking to somebody while a crowd gathers in front of him.,The Queen of Canada is fishing for bass.,4423
1,Some people are walking through a narrow crevice in some rocks.,There are people outside.,4426
1,Baby looking at the leaves on a branch of a tree.,A baby is looking at a tree.,4433
0,"A man in a white polo shirt and blue jeans is facing to the left and playing a large blue video game which stands upon a wooden platform, upon which his right foot is resting.","Man playing a video game in his living room, while sitting on a couch.",4435
0,People walking through the mall.,People are at the olympics,4438
1,"a man in a superman costume is holding a sign, on the side of the road.",A human holding a sign.,4442
0,Several people are sitting or laying down on a long wooden bench near a fountain.,the people are tired,4443
1,Walking down a street with other people some young girls wear unusual costumes reminiscent of the sea and hold signs.,Young girls are wearing costumes outdoors.,4447
1,A man in a blue bodysuit surfing.,There is a man surfing.,4448
1,People walk down a brightly lit market in a busy city district.,There are people outdoors.,4451
1,A man is sitting at a table with a drink.,The man has a drink.,4452
