label,sentence,sample_index
1,in the end there is one word that best describes this film honest,2814
1,the action sequences are fun and reminiscent of combat scenes from the star wars series,2816
1,to others it will remind them that hong kong action cinema is still alive and kicking,2824
1,brosnan is more feral in this film than i ve seen him before and halle berry does her best to keep up with him,2831
1,a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film,2832
1,while we no longer possess the lack of attention span that we did at seventeen we had no trouble sitting for blade ii,2838
1,a solid unassuming drama,2839
1,both garcia and jagger turn in perfectly executed and wonderfully sympathetic characters who are alternately touching and funny,2844
1,together time out and human resources establish mr cantet as france s foremost cinematic poet of the workplace,2848
1,you can take the grandkids or the grandparents and never worry about anyone being bored audience is a sea of constant smiles and frequent laughter,2849
1,cuarón has created a substantive movie out of several cliched movie structures the road movie the coming of age movie and the teenage sex comedy,2853
1,puts to rest any thought that the german film industry can not make a delightful comedy centering on food,2854
1,the footage of the rappers at play and the prison interview with suge knight are just two of the elements that will grab you,2861
1,features fincher s characteristically startling visual style and an almost palpable sense of intensity,2866
1,better still he does all of this and more while remaining one of the most savagely hilarious social critics this side of jonathan swift,2869
1,alternating between facetious comic parody and pulp melodrama this smart aleck movie tosses around some intriguing questions about the difference between human and android life,2870
1,a cutesy romantic tale with a twist,2871
1,this is a gorgeous film vivid with color music and life,2872
1,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apart,2878
0,if you re the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix i have just one word for you decasia,2888
1,a bodice ripper for intellectuals,2891
1,try as you might to scrutinize the ethics of kaufman s approach somehow it all comes together to create a very compelling sensitive intelligent and almost cohesive piece of film entertainment,2896
1,evokes the style and flash of the double cross that made mamet s house of games and last fall s heist so much fun,2898
1,a lot more dimensional and complex than its sunny disposition would lead you to believe,2901
1,the creative animation work may not look as fully rendered as pixar s industry standard but it uses lighting effects and innovative backgrounds to an equally impressive degree,2904
1,the performances are strong though the subject matter demands acting that borders on hammy at times,2911
1,a damn fine and a truly distinctive and a deeply pertinent film,2912
1,reggio and glass put on an intoxicating show,2914
1,an eye boggling blend of psychedelic devices special effects and backgrounds spy kids 2 is a visual treat for all audiences,2919
1,straightforward and old fashioned in the best possible senses of both those words possession is a movie that puts itself squarely in the service of the lovers who inhabit it,2920
